impact,timestamp
3,1560967620.0
3,1560967560.0
3,1560967500.0
3,1560967440.0
3,1560967380.0
3,1560967320.0
3,1560967260.0
2,1561017600.0
2,1561017540.0
2,1561017480.0
2,1561017420.0
2,1561017360.0
2,1561017300.0
2,1561017240.0
2,1561017180.0
2,1561017120.0
2,1561017060.0
2,1561017000.0
2,1561016940.0
2,1561016880.0
2,1561016820.0
2,1561016760.0
2,1561016700.0
2,1561016640.0
2,1561016580.0
2,1561016520.0
2,1561016460.0
2,1561016400.0
2,1561016340.0
2,1561016280.0
2,1561016220.0
2,1561016160.0
2,1561016100.0
2,1561016040.0
2,1561015980.0
2,1561015920.0
2,1561015860.0
2,1561015800.0
2,1561015740.0
2,1561015680.0
2,1561015620.0
2,1561015560.0
2,1561015500.0
2,1561015440.0
2,1561015380.0
2,1561015320.0
2,1561015260.0
2,1561015200.0
2,1561015140.0
2,1561015080.0
2,1561015020.0
2,1561014960.0
2,1561014900.0
2,1561014840.0
2,1561014780.0
2,1561014720.0
2,1561014660.0
2,1561014600.0
2,1561014540.0
2,1561014480.0
2,1561014420.0
2,1561014360.0
2,1561014300.0
2,1561014240.0
2,1561014180.0
2,1561014120.0
2,1561014060.0
2,1561019400.0
2,1561019340.0
2,1561019280.0
2,1561019220.0
2,1561019160.0
2,1561019100.0
2,1561019040.0
2,1561018980.0
2,1561018920.0
2,1561018860.0
2,1561018800.0
2,1561018740.0
2,1561018680.0
2,1561018620.0
2,1561018560.0
2,1561018500.0
2,1561018440.0
2,1561018380.0
2,1561018320.0
2,1561018260.0
2,1561018200.0
2,1561018140.0
2,1561018080.0
2,1561018020.0
2,1561017960.0
2,1561017900.0
2,1561017840.0
2,1561017780.0
2,1561017720.0
2,1561017660.0
2,1561017600.0
2,1561017540.0
2,1561017480.0
2,1561017420.0
2,1561017360.0
2,1561017300.0
2,1561017240.0
2,1561017180.0
2,1561017120.0
2,1561017060.0
2,1561017000.0
2,1561016940.0
2,1561016880.0
2,1561016820.0
2,1561016760.0
2,1561016700.0
2,1561016640.0
2,1561016580.0
2,1561016520.0
2,1561016460.0
2,1561016400.0
2,1561016340.0
2,1561016280.0
2,1561016220.0
2,1561016160.0
2,1561016100.0
2,1561016040.0
2,1561015980.0
2,1561015920.0
2,1561015860.0
1,1561023000.0
1,1561022940.0
1,1561022880.0
1,1561022820.0
1,1561022760.0
1,1561022700.0
1,1561022640.0
1,1561022580.0
1,1561022520.0
1,1561022460.0
1,1561022400.0
1,1561022340.0
1,1561022280.0
1,1561022220.0
1,1561022160.0
1,1561022100.0
1,1561022040.0
1,1561021980.0
1,1561021920.0
1,1561021860.0
1,1561021800.0
1,1561021740.0
1,1561021680.0
1,1561021620.0
1,1561021560.0
1,1561021500.0
1,1561021440.0
1,1561021380.0
1,1561021320.0
1,1561021260.0
1,1561021200.0
1,1561021140.0
1,1561021080.0
1,1561021020.0
1,1561020960.0
1,1561020900.0
1,1561020840.0
1,1561020780.0
1,1561020720.0
1,1561020660.0
1,1561020600.0
1,1561020540.0
1,1561020480.0
1,1561020420.0
1,1561020360.0
1,1561020300.0
1,1561020240.0
1,1561020180.0
1,1561020120.0
1,1561020060.0
1,1561020000.0
1,1561019940.0
1,1561019880.0
1,1561019820.0
1,1561019760.0
1,1561019700.0
1,1561019640.0
1,1561019580.0
1,1561019520.0
1,1561019460.0
1,1561024800.0
1,1561024740.0
1,1561024680.0
1,1561024620.0
1,1561024560.0
1,1561024500.0
1,1561024440.0
1,1561024380.0
1,1561024320.0
1,1561024260.0
1,1561024200.0
1,1561024140.0
1,1561024080.0
1,1561024020.0
1,1561023960.0
1,1561023900.0
1,1561023840.0
1,1561023780.0
1,1561023720.0
1,1561023660.0
1,1561023600.0
1,1561023540.0
1,1561023480.0
1,1561023420.0
1,1561023360.0
1,1561023300.0
1,1561023240.0
1,1561023180.0
1,1561023120.0
1,1561023060.0
1,1561023000.0
1,1561022940.0
1,1561022880.0
1,1561022820.0
1,1561022760.0
1,1561022700.0
1,1561022640.0
1,1561022580.0
1,1561022520.0
1,1561022460.0
1,1561022400.0
1,1561022340.0
1,1561022280.0
1,1561022220.0
1,1561022160.0
1,1561022100.0
1,1561022040.0
1,1561021980.0
1,1561021920.0
1,1561021860.0
1,1561021800.0
1,1561021740.0
1,1561021680.0
1,1561021620.0
1,1561021560.0
1,1561021500.0
1,1561021440.0
1,1561021380.0
1,1561021320.0
1,1561021260.0
3,1561035600.0
3,1561035540.0
3,1561035480.0
3,1561035420.0
3,1561035360.0
3,1561035300.0
3,1561035240.0
3,1561035180.0
3,1561035120.0
3,1561035060.0
3,1561035000.0
3,1561034940.0
3,1561034880.0
3,1561034820.0
3,1561034760.0
3,1561034700.0
3,1561034640.0
3,1561034580.0
3,1561034520.0
3,1561034460.0
3,1561034400.0
3,1561034340.0
3,1561034280.0
3,1561034220.0
3,1561034160.0
3,1561034100.0
3,1561034040.0
3,1561033980.0
3,1561033920.0
3,1561033860.0
3,1561033800.0
3,1561033740.0
3,1561033680.0
3,1561033620.0
3,1561033560.0
3,1561033500.0
3,1561033440.0
3,1561033380.0
3,1561033320.0
3,1561033260.0
3,1561033200.0
3,1561033140.0
3,1561033080.0
3,1561033020.0
3,1561032960.0
3,1561032900.0
3,1561032840.0
3,1561032780.0
3,1561032720.0
3,1561032660.0
3,1561032600.0
3,1561032540.0
3,1561032480.0
3,1561032420.0
3,1561032360.0
3,1561032300.0
3,1561032240.0
3,1561032180.0
3,1561032120.0
3,1561032060.0
1,1561041000.0
1,1561040940.0
1,1561040880.0
1,1561040820.0
1,1561040760.0
1,1561040700.0
1,1561040640.0
1,1561040580.0
1,1561040520.0
1,1561040460.0
1,1561040400.0
1,1561040340.0
1,1561040280.0
1,1561040220.0
1,1561040160.0
1,1561040100.0
1,1561040040.0
1,1561039980.0
1,1561039920.0
1,1561039860.0
1,1561039800.0
1,1561039740.0
1,1561039680.0
1,1561039620.0
1,1561039560.0
1,1561039500.0
1,1561039440.0
1,1561039380.0
1,1561039320.0
1,1561039260.0
1,1561039200.0
1,1561039140.0
1,1561039080.0
1,1561039020.0
1,1561038960.0
1,1561038900.0
1,1561038840.0
1,1561038780.0
1,1561038720.0
1,1561038660.0
1,1561038600.0
1,1561038540.0
1,1561038480.0
1,1561038420.0
1,1561038360.0
1,1561038300.0
1,1561038240.0
1,1561038180.0
1,1561038120.0
1,1561038060.0
1,1561038000.0
1,1561037940.0
1,1561037880.0
1,1561037820.0
1,1561037760.0
1,1561037700.0
1,1561037640.0
1,1561037580.0
1,1561037520.0
1,1561037460.0
1,1561042800.0
1,1561042740.0
1,1561042680.0
1,1561042620.0
1,1561042560.0
1,1561042500.0
1,1561042440.0
1,1561042380.0
1,1561042320.0
1,1561042260.0
1,1561042200.0
1,1561042140.0
1,1561042080.0
1,1561042020.0
1,1561041960.0
1,1561041900.0
1,1561041840.0
1,1561041780.0
1,1561041720.0
1,1561041660.0
1,1561041600.0
1,1561041540.0
1,1561041480.0
1,1561041420.0
1,1561041360.0
1,1561041300.0
1,1561041240.0
1,1561041180.0
1,1561041120.0
1,1561041060.0
1,1561041000.0
1,1561040940.0
1,1561040880.0
1,1561040820.0
1,1561040760.0
1,1561040700.0
1,1561040640.0
1,1561040580.0
1,1561040520.0
1,1561040460.0
1,1561040400.0
1,1561040340.0
1,1561040280.0
1,1561040220.0
1,1561040160.0
1,1561040100.0
1,1561040040.0
1,1561039980.0
1,1561039920.0
1,1561039860.0
1,1561039800.0
1,1561039740.0
1,1561039680.0
1,1561039620.0
1,1561039560.0
1,1561039500.0
1,1561039440.0
1,1561039380.0
1,1561039320.0
1,1561039260.0
1,1561046400.0
1,1561046340.0
1,1561046280.0
1,1561046220.0
1,1561046160.0
1,1561046100.0
1,1561046040.0
1,1561045980.0
1,1561045920.0
1,1561045860.0
1,1561045800.0
1,1561045740.0
1,1561045680.0
1,1561045620.0
1,1561045560.0
1,1561045500.0
1,1561045440.0
1,1561045380.0
1,1561045320.0
1,1561045260.0
1,1561045200.0
1,1561045140.0
1,1561045080.0
1,1561045020.0
1,1561044960.0
1,1561044900.0
1,1561044840.0
1,1561044780.0
1,1561044720.0
1,1561044660.0
1,1561044600.0
1,1561044540.0
1,1561044480.0
1,1561044420.0
1,1561044360.0
1,1561044300.0
1,1561044240.0
1,1561044180.0
1,1561044120.0
1,1561044060.0
1,1561044000.0
1,1561043940.0
1,1561043880.0
1,1561043820.0
1,1561043760.0
1,1561043700.0
1,1561043640.0
1,1561043580.0
1,1561043520.0
1,1561043460.0
1,1561043400.0
1,1561043340.0
1,1561043280.0
1,1561043220.0
1,1561043160.0
1,1561043100.0
1,1561043040.0
1,1561042980.0
1,1561042920.0
1,1561042860.0
1,1561051800.0
1,1561051740.0
1,1561051680.0
1,1561051620.0
1,1561051560.0
1,1561051500.0
1,1561051440.0
1,1561051380.0
1,1561051320.0
1,1561051260.0
1,1561051200.0
1,1561051140.0
1,1561051080.0
1,1561051020.0
1,1561050960.0
1,1561050900.0
1,1561050840.0
1,1561050780.0
1,1561050720.0
1,1561050660.0
1,1561050600.0
1,1561050540.0
1,1561050480.0
1,1561050420.0
1,1561050360.0
1,1561050300.0
1,1561050240.0
1,1561050180.0
1,1561050120.0
1,1561050060.0
1,1561050000.0
1,1561049940.0
1,1561049880.0
1,1561049820.0
1,1561049760.0
1,1561049700.0
1,1561049640.0
1,1561049580.0
1,1561049520.0
1,1561049460.0
1,1561049400.0
1,1561049340.0
1,1561049280.0
1,1561049220.0
1,1561049160.0
1,1561049100.0
1,1561049040.0
1,1561048980.0
1,1561048920.0
1,1561048860.0
1,1561048800.0
1,1561048740.0
1,1561048680.0
1,1561048620.0
1,1561048560.0
1,1561048500.0
1,1561048440.0
1,1561048380.0
1,1561048320.0
1,1561048260.0
2,1561103100.0
2,1561103040.0
2,1561102980.0
2,1561102920.0
2,1561102860.0
2,1561102800.0
2,1561102740.0
2,1561102680.0
2,1561102620.0
2,1561102560.0
2,1561102500.0
2,1561102440.0
2,1561102380.0
2,1561102320.0
2,1561102260.0
2,1561102200.0
2,1561102140.0
2,1561102080.0
2,1561102020.0
2,1561101960.0
2,1561101900.0
2,1561101840.0
2,1561101780.0
2,1561101720.0
2,1561101660.0
2,1561101600.0
2,1561101540.0
2,1561101480.0
2,1561101420.0
2,1561101360.0
2,1561101300.0
2,1561101240.0
2,1561101180.0
2,1561101120.0
2,1561101060.0
2,1561101000.0
2,1561100940.0
2,1561100880.0
2,1561100820.0
2,1561100760.0
2,1561100700.0
2,1561100640.0
2,1561100580.0
2,1561100520.0
2,1561100460.0
2,1561100400.0
2,1561100340.0
2,1561100280.0
2,1561100220.0
2,1561100160.0
2,1561100100.0
2,1561100040.0
2,1561099980.0
2,1561099920.0
2,1561099860.0
2,1561099800.0
2,1561099740.0
2,1561099680.0
2,1561099620.0
2,1561099560.0
3,1561104000.0
3,1561103940.0
3,1561103880.0
3,1561103820.0
3,1561103760.0
3,1561103700.0
3,1561103640.0
3,1561103580.0
3,1561103520.0
3,1561103460.0
3,1561103400.0
3,1561103340.0
3,1561103280.0
3,1561103220.0
3,1561103160.0
3,1561103100.0
3,1561103040.0
3,1561102980.0
3,1561102920.0
3,1561102860.0
3,1561102800.0
3,1561102740.0
3,1561102680.0
3,1561102620.0
3,1561102560.0
3,1561102500.0
3,1561102440.0
3,1561102380.0
3,1561102320.0
3,1561102260.0
3,1561102200.0
3,1561102140.0
3,1561102080.0
3,1561102020.0
3,1561101960.0
3,1561101900.0
3,1561101840.0
3,1561101780.0
3,1561101720.0
3,1561101660.0
3,1561101600.0
3,1561101540.0
3,1561101480.0
3,1561101420.0
3,1561101360.0
3,1561101300.0
3,1561101240.0
3,1561101180.0
3,1561101120.0
3,1561101060.0
3,1561101000.0
3,1561100940.0
3,1561100880.0
3,1561100820.0
3,1561100760.0
3,1561100700.0
3,1561100640.0
3,1561100580.0
3,1561100520.0
3,1561100460.0
2,1561105800.0
2,1561105740.0
2,1561105680.0
2,1561105620.0
2,1561105560.0
2,1561105500.0
2,1561105440.0
2,1561105380.0
2,1561105320.0
2,1561105260.0
2,1561105200.0
2,1561105140.0
2,1561105080.0
2,1561105020.0
2,1561104960.0
2,1561104900.0
2,1561104840.0
2,1561104780.0
2,1561104720.0
2,1561104660.0
2,1561104600.0
2,1561104540.0
2,1561104480.0
2,1561104420.0
2,1561104360.0
2,1561104300.0
2,1561104240.0
2,1561104180.0
2,1561104120.0
2,1561104060.0
2,1561104000.0
2,1561103940.0
2,1561103880.0
2,1561103820.0
2,1561103760.0
2,1561103700.0
2,1561103640.0
2,1561103580.0
2,1561103520.0
2,1561103460.0
2,1561103400.0
2,1561103340.0
2,1561103280.0
2,1561103220.0
2,1561103160.0
2,1561103100.0
2,1561103040.0
2,1561102980.0
2,1561102920.0
2,1561102860.0
2,1561102800.0
2,1561102740.0
2,1561102680.0
2,1561102620.0
2,1561102560.0
2,1561102500.0
2,1561102440.0
2,1561102380.0
2,1561102320.0
2,1561102260.0
2,1561113000.0
2,1561112940.0
2,1561112880.0
2,1561112820.0
2,1561112760.0
2,1561112700.0
2,1561112640.0
2,1561112580.0
2,1561112520.0
2,1561112460.0
2,1561112400.0
2,1561112340.0
2,1561112280.0
2,1561112220.0
2,1561112160.0
2,1561112100.0
2,1561112040.0
2,1561111980.0
2,1561111920.0
2,1561111860.0
2,1561111800.0
2,1561111740.0
2,1561111680.0
2,1561111620.0
2,1561111560.0
2,1561111500.0
2,1561111440.0
2,1561111380.0
2,1561111320.0
2,1561111260.0
2,1561111200.0
2,1561111140.0
2,1561111080.0
2,1561111020.0
2,1561110960.0
2,1561110900.0
2,1561110840.0
2,1561110780.0
2,1561110720.0
2,1561110660.0
2,1561110600.0
2,1561110540.0
2,1561110480.0
2,1561110420.0
2,1561110360.0
2,1561110300.0
2,1561110240.0
2,1561110180.0
2,1561110120.0
2,1561110060.0
2,1561110000.0
2,1561109940.0
2,1561109880.0
2,1561109820.0
2,1561109760.0
2,1561109700.0
2,1561109640.0
2,1561109580.0
2,1561109520.0
2,1561109460.0
2,1561126500.0
2,1561126440.0
2,1561126380.0
2,1561126320.0
2,1561126260.0
2,1561126200.0
2,1561126140.0
2,1561126080.0
2,1561126020.0
2,1561125960.0
2,1561125900.0
2,1561125840.0
2,1561125780.0
2,1561125720.0
2,1561125660.0
2,1561125600.0
2,1561125540.0
2,1561125480.0
2,1561125420.0
2,1561125360.0
2,1561125300.0
2,1561125240.0
2,1561125180.0
2,1561125120.0
2,1561125060.0
2,1561125000.0
2,1561124940.0
2,1561124880.0
2,1561124820.0
2,1561124760.0
2,1561124700.0
2,1561124640.0
2,1561124580.0
2,1561124520.0
2,1561124460.0
2,1561124400.0
2,1561124340.0
2,1561124280.0
2,1561124220.0
2,1561124160.0
2,1561124100.0
2,1561124040.0
2,1561123980.0
2,1561123920.0
2,1561123860.0
2,1561123800.0
2,1561123740.0
2,1561123680.0
2,1561123620.0
2,1561123560.0
2,1561123500.0
2,1561123440.0
2,1561123380.0
2,1561123320.0
2,1561123260.0
2,1561123200.0
2,1561123140.0
2,1561123080.0
2,1561123020.0
2,1561122960.0
3,1561127400.0
3,1561127340.0
3,1561127280.0
3,1561127220.0
3,1561127160.0
3,1561127100.0
3,1561127040.0
3,1561126980.0
3,1561126920.0
3,1561126860.0
3,1561126800.0
3,1561126740.0
3,1561126680.0
3,1561126620.0
3,1561126560.0
3,1561126500.0
3,1561126440.0
3,1561126380.0
3,1561126320.0
3,1561126260.0
3,1561126200.0
3,1561126140.0
3,1561126080.0
3,1561126020.0
3,1561125960.0
3,1561125900.0
3,1561125840.0
3,1561125780.0
3,1561125720.0
3,1561125660.0
3,1561125600.0
3,1561125540.0
3,1561125480.0
3,1561125420.0
3,1561125360.0
3,1561125300.0
3,1561125240.0
3,1561125180.0
3,1561125120.0
3,1561125060.0
3,1561125000.0
3,1561124940.0
3,1561124880.0
3,1561124820.0
3,1561124760.0
3,1561124700.0
3,1561124640.0
3,1561124580.0
3,1561124520.0
3,1561124460.0
3,1561124400.0
3,1561124340.0
3,1561124280.0
3,1561124220.0
3,1561124160.0
3,1561124100.0
3,1561124040.0
3,1561123980.0
3,1561123920.0
3,1561123860.0
2,1561134600.0
2,1561134540.0
2,1561134480.0
2,1561134420.0
2,1561134360.0
2,1561134300.0
2,1561134240.0
2,1561134180.0
2,1561134120.0
2,1561134060.0
2,1561134000.0
2,1561133940.0
2,1561133880.0
2,1561133820.0
2,1561133760.0
2,1561133700.0
2,1561133640.0
2,1561133580.0
2,1561133520.0
2,1561133460.0
2,1561133400.0
2,1561133340.0
2,1561133280.0
2,1561133220.0
2,1561133160.0
2,1561133100.0
2,1561133040.0
2,1561132980.0
2,1561132920.0
2,1561132860.0
2,1561132800.0
2,1561132740.0
2,1561132680.0
2,1561132620.0
2,1561132560.0
2,1561132500.0
2,1561132440.0
2,1561132380.0
2,1561132320.0
2,1561132260.0
2,1561132200.0
2,1561132140.0
2,1561132080.0
2,1561132020.0
2,1561131960.0
2,1561131900.0
2,1561131840.0
2,1561131780.0
2,1561131720.0
2,1561131660.0
2,1561131600.0
2,1561131540.0
2,1561131480.0
2,1561131420.0
2,1561131360.0
2,1561131300.0
2,1561131240.0
2,1561131180.0
2,1561131120.0
2,1561131060.0
2,1561138200.0
2,1561138140.0
2,1561138080.0
2,1561138020.0
2,1561137960.0
2,1561137900.0
2,1561137840.0
2,1561137780.0
2,1561137720.0
2,1561137660.0
2,1561137600.0
2,1561137540.0
2,1561137480.0
2,1561137420.0
2,1561137360.0
2,1561137300.0
2,1561137240.0
2,1561137180.0
2,1561137120.0
2,1561137060.0
2,1561137000.0
2,1561136940.0
2,1561136880.0
2,1561136820.0
2,1561136760.0
2,1561136700.0
2,1561136640.0
2,1561136580.0
2,1561136520.0
2,1561136460.0
2,1561136400.0
2,1561136340.0
2,1561136280.0
2,1561136220.0
2,1561136160.0
2,1561136100.0
2,1561136040.0
2,1561135980.0
2,1561135920.0
2,1561135860.0
2,1561135800.0
2,1561135740.0
2,1561135680.0
2,1561135620.0
2,1561135560.0
2,1561135500.0
2,1561135440.0
2,1561135380.0
2,1561135320.0
2,1561135260.0
2,1561135200.0
2,1561135140.0
2,1561135080.0
2,1561135020.0
2,1561134960.0
2,1561134900.0
2,1561134840.0
2,1561134780.0
2,1561134720.0
2,1561134660.0
2,1561145400.0
2,1561145340.0
2,1561145280.0
2,1561145220.0
2,1561145160.0
2,1561145100.0
2,1561145040.0
2,1561144980.0
2,1561144920.0
2,1561144860.0
2,1561144800.0
2,1561144740.0
2,1561144680.0
2,1561144620.0
2,1561144560.0
2,1561144500.0
2,1561144440.0
2,1561144380.0
2,1561144320.0
2,1561144260.0
2,1561144200.0
2,1561144140.0
2,1561144080.0
2,1561144020.0
2,1561143960.0
2,1561143900.0
2,1561143840.0
2,1561143780.0
2,1561143720.0
2,1561143660.0
2,1561143600.0
2,1561143540.0
2,1561143480.0
2,1561143420.0
2,1561143360.0
2,1561143300.0
2,1561143240.0
2,1561143180.0
2,1561143120.0
2,1561143060.0
2,1561143000.0
2,1561142940.0
2,1561142880.0
2,1561142820.0
2,1561142760.0
2,1561142700.0
2,1561142640.0
2,1561142580.0
2,1561142520.0
2,1561142460.0
2,1561142400.0
2,1561142340.0
2,1561142280.0
2,1561142220.0
2,1561142160.0
2,1561142100.0
2,1561142040.0
2,1561141980.0
2,1561141920.0
2,1561141860.0
2,1561147200.0
2,1561147140.0
2,1561147080.0
2,1561147020.0
2,1561146960.0
2,1561146900.0
2,1561146840.0
2,1561146780.0
2,1561146720.0
2,1561146660.0
2,1561146600.0
2,1561146540.0
2,1561146480.0
2,1561146420.0
2,1561146360.0
2,1561146300.0
2,1561146240.0
2,1561146180.0
2,1561146120.0
2,1561146060.0
2,1561146000.0
2,1561145940.0
2,1561145880.0
2,1561145820.0
2,1561145760.0
2,1561145700.0
2,1561145640.0
2,1561145580.0
2,1561145520.0
2,1561145460.0
2,1561145400.0
2,1561145340.0
2,1561145280.0
2,1561145220.0
2,1561145160.0
2,1561145100.0
2,1561145040.0
2,1561144980.0
2,1561144920.0
2,1561144860.0
2,1561144800.0
2,1561144740.0
2,1561144680.0
2,1561144620.0
2,1561144560.0
2,1561144500.0
2,1561144440.0
2,1561144380.0
2,1561144320.0
2,1561144260.0
2,1561144200.0
2,1561144140.0
2,1561144080.0
2,1561144020.0
2,1561143960.0
2,1561143900.0
2,1561143840.0
2,1561143780.0
2,1561143720.0
2,1561143660.0
