0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,7,8,9,std,timestamp
1.1218,1.1218,1.1221,1.122,1.122,1.1221,1.122,1.122,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1218,1.1221,1.1217,1.1216,1.1216,1.1217,1.1221,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1222,1.1221,1.1221,0.00014654350889760552,1560767700.0
1.1218,1.1218,1.122,1.122,1.1221,1.122,1.122,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1221,1.1218,1.1217,1.1216,1.1216,1.1217,1.1221,1.122,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1222,1.1221,1.1221,1.1221,0.0001465435088976055,1560767760.0
1.1218,1.1218,1.122,1.1221,1.122,1.122,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1221,1.1217,1.1218,1.1216,1.1216,1.1217,1.1221,1.122,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1222,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1221,1.1221,1.1221,1.122,0.00014654350889760552,1560767820.0
1.1218,1.1218,1.1221,1.122,1.122,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1221,1.1217,1.1216,1.1218,1.1216,1.1217,1.1221,1.122,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1222,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1221,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1221,1.1221,1.122,1.122,0.00014654350889760552,1560767880.0
1.1218,1.1218,1.122,1.122,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.1217,1.1218,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1221,1.1217,1.1216,1.1216,1.1222,1.1217,1.1221,1.122,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1221,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1221,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1221,1.122,1.122,1.1221,0.00014654350889760552,1560767940.0
1.1218,1.1218,1.122,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1222,1.1217,1.1217,1.1217,1.1217,1.1217,1.1221,1.1217,1.1216,1.1216,1.1217,1.1221,1.1221,1.122,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.1221,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1221,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.1221,1.122,0.00014654350889760552,1560768000.0
1.1218,1.1222,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1221,1.1217,1.1217,1.1217,1.1217,1.1221,1.1217,1.1216,1.1216,1.1217,1.1221,1.1221,1.122,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.1221,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.122,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.122,1.1221,1.122,1.122,0.00014654350889760552,1560768060.0
1.1222,1.1221,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,1.1221,1.1217,1.1217,1.1217,1.1221,1.1217,1.1216,1.1216,1.1217,1.1221,1.122,1.1221,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.122,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.122,1.122,1.1218,0.00014654350889760552,1560768120.0
1.1221,1.1221,1.122,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,1.1217,1.1221,1.1217,1.1217,1.1221,1.1217,1.1216,1.1216,1.1217,1.1221,1.122,1.1218,1.122,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1221,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.1218,1.1218,0.0001391541910576543,1560768180.0
1.1221,1.1221,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.122,1.1217,1.1221,1.1217,1.1216,1.1216,1.1217,1.1221,1.122,1.1218,1.1218,1.122,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1221,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.122,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.122,0.00013498971154218527,1560768240.0
1.1221,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.122,1.1221,1.1217,1.1216,1.1216,1.1217,1.1221,1.122,1.1218,1.1218,1.1218,1.1221,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.122,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.122,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.122,1.1218,0.00013050117070576248,1560768300.0
1.122,1.122,1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1221,1.1221,1.1217,1.1216,1.1216,1.1217,1.1221,1.122,1.1218,1.1218,1.1218,1.122,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.122,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1218,1.122,1.1218,1.1218,0.0001305011707057625,1560768360.0
1.122,1.1221,1.1218,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1221,1.1217,1.122,1.1216,1.1216,1.1217,1.1221,1.122,1.1218,1.1218,1.1218,1.122,1.1218,1.122,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1218,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.122,1.1218,1.1218,1.1218,0.00013722447141663647,1560768420.0
1.1221,1.122,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1221,1.1217,1.1216,1.122,1.1216,1.1217,1.1221,1.122,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1218,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,0.0001355134269690934,1560768480.0
1.122,1.122,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1221,1.1217,1.1216,1.1216,1.1218,1.1217,1.1221,1.122,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.122,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,0.00013085190950933766,1560768540.0
1.122,1.1218,1.1217,1.1217,1.1217,1.1217,1.1217,1.1221,1.1217,1.1216,1.1216,1.1217,1.1218,1.1221,1.122,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,0.00012884098726731637,1560768600.0
1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,1.1221,1.1217,1.1216,1.1216,1.1217,1.1221,1.122,1.122,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.1218,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,0.00012671051872505053,1560768660.0
1.1218,1.122,1.1217,1.1217,1.1217,1.1221,1.1217,1.1216,1.1216,1.1217,1.1221,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.1218,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1218,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,0.00012671051872505053,1560768720.0
1.122,1.1218,1.1217,1.1217,1.1221,1.1217,1.1216,1.1216,1.1217,1.1221,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1218,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,0.00012671051872505053,1560768780.0
1.1218,1.1218,1.1217,1.1221,1.1217,1.1216,1.1216,1.1217,1.1221,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,0.00012445436468402278,1560768840.0
1.1218,1.1218,1.1221,1.1217,1.1216,1.1216,1.1217,1.1221,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1217,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,0.00012445436468402278,1560768900.0
1.1218,1.1218,1.1217,1.1216,1.1216,1.1217,1.1221,1.122,1.1218,1.1218,1.1218,1.122,1.1217,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1217,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,1.1221,0.00012528855583107798,1560768960.0
1.1218,1.1217,1.1216,1.1216,1.1217,1.1221,1.122,1.1218,1.1218,1.1218,1.122,1.1218,1.1217,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1216,1.1217,1.1217,1.1221,1.1217,0.00012818172863388356,1560769020.0
1.1217,1.1217,1.1216,1.1217,1.1221,1.122,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1217,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1216,1.1216,1.1217,1.1221,1.1217,1.1216,0.0001309261878566766,1560769080.0
1.1217,1.1217,1.1217,1.1221,1.122,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1217,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.1218,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1216,1.1216,1.1217,1.1221,1.1217,1.1216,1.1216,0.00013092618785667657,1560769140.0
1.1217,1.1217,1.1221,1.122,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.1217,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1217,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1221,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1216,1.1216,1.1217,1.1215,1.1217,1.1216,1.1216,1.1217,0.00013600449338987763,1560769200.0
1.1217,1.1217,1.122,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.1217,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1217,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1217,1.1216,1.1216,1.1217,1.1215,1.1215,1.1216,1.1216,1.1217,1.1221,0.00014082100537764441,1560769260.0
1.1217,1.1217,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.1217,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1218,1.1218,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1216,1.1218,1.1218,1.1218,1.1217,1.1216,1.1216,1.1217,1.1215,1.1215,1.1215,1.1216,1.1217,1.1221,1.122,0.00014540174230964919,1560769320.0
1.1217,1.1217,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.1221,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1216,1.1218,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1216,1.1218,1.1218,1.1217,1.1216,1.1216,1.1217,1.1215,1.1215,1.1215,1.1215,1.1217,1.1221,1.122,1.1218,0.00014976833963014502,1560769380.0
1.1217,1.1221,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1217,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1216,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1216,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1218,1.1217,1.1216,1.1216,1.1217,1.1215,1.1215,1.1215,1.1215,1.1216,1.1221,1.122,1.1218,1.1218,0.00015132745950426492,1560769440.0
1.1221,1.1217,1.122,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1216,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1216,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1217,1.1216,1.1216,1.1217,1.1215,1.1215,1.1215,1.1215,1.1216,1.1216,1.122,1.1218,1.1218,1.1218,0.00015285250697618226,1560769500.0
1.1217,1.1216,1.1218,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1216,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.122,1.1216,1.1216,1.1217,1.1215,1.1215,1.1215,1.1215,1.1216,1.1216,1.1217,1.1218,1.1218,1.1218,1.122,0.0001477516685373434,1560769560.0
1.1216,1.1216,1.1218,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1221,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.122,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1216,1.1218,1.1216,1.1217,1.1215,1.1215,1.1215,1.1215,1.1216,1.1216,1.1217,1.1217,1.1218,1.1218,1.122,1.1218,0.0001477516685373434,1560769620.0
1.1216,1.1217,1.1218,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1221,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1216,1.1216,1.1218,1.1217,1.1215,1.1215,1.1215,1.1215,1.1216,1.1216,1.1217,1.1217,1.1217,1.1218,1.122,1.1218,1.1218,0.00014624940645658124,1560769680.0
1.1217,1.1221,1.1218,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.122,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1216,1.1216,1.1217,1.1218,1.1215,1.1215,1.1215,1.1215,1.1216,1.1216,1.1217,1.1217,1.1217,1.1217,1.122,1.1218,1.1218,1.1218,0.00014471235837577965,1560769740.0
1.1221,1.122,1.122,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1216,1.1216,1.1217,1.1215,1.122,1.1215,1.1215,1.1215,1.1216,1.1216,1.1217,1.1217,1.1217,1.1217,1.1217,1.1218,1.1218,1.1218,1.1218,0.00014471235837577965,1560769800.0
1.122,1.1218,1.122,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.1217,1.1216,1.1216,1.1217,1.1215,1.1215,1.1218,1.1215,1.1215,1.1216,1.1216,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1218,1.1218,1.1218,1.122,0.00013915419105762038,1560769860.0
1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1218,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1216,1.1216,1.1217,1.1215,1.1215,1.1215,1.1218,1.1215,1.1216,1.1216,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1218,1.1218,1.122,1.122,0.00013646326326976365,1560769920.0
1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.122,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1216,1.1216,1.1217,1.1215,1.1215,1.1215,1.1215,1.1218,1.1216,1.1216,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1216,1.1218,1.122,1.122,1.122,0.00013820274961089116,1560769980.0
1.1218,1.122,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1216,1.1216,1.1217,1.1215,1.1215,1.1215,1.1215,1.1216,1.1218,1.1216,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1216,1.1216,1.122,1.122,1.122,1.1218,0.00013984117975605862,1560770040.0
1.122,1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1216,1.1216,1.1217,1.1215,1.1215,1.1215,1.1215,1.1216,1.1216,1.122,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1216,1.1216,1.1216,1.122,1.122,1.1218,1.1218,0.0001413820670696949,1560770100.0
1.1218,1.1218,1.1217,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1218,1.1222,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.122,1.1216,1.1216,1.1217,1.1215,1.1215,1.1215,1.1215,1.1216,1.1216,1.1217,1.122,1.1217,1.1217,1.1217,1.1217,1.1217,1.1217,1.1216,1.1216,1.1216,1.1217,1.122,1.1218,1.1218,1.1218,0.000138192699598176,1560770160.0
1.1218,1.1218,1.1217,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.122,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1216,1.122,1.1216,1.1217,1.1215,1.1215,1.1215,1.1215,1.1216,1.1216,1.1217,1.1217,1.122,1.1217,1.1217,1.1217,1.1217,1.1217,1.1216,1.1216,1.1216,1.1217,1.1217,1.1218,1.1218,1.1218,1.1217,0.00013828312341797815,1560770220.0
1.1218,1.1218,1.1217,1.1218,1.1218,1.1221,1.1217,1.1218,1.1217,1.1218,1.1218,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1221,1.1222,1.1218,1.122,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1218,1.1217,1.1216,1.1216,1.122,1.1217,1.1215,1.1215,1.1215,1.1215,1.1216,1.1216,1.1217,1.1217,1.1217,1.1218,1.1217,1.1217,1.1217,1.1217,1.1216,1.1216,1.1216,1.1217,1.1217,1.1217,1.1218,1.1218,1.1217,1.1217,0.0001383534121974456,1560770280.0
